vertex,Label,degree_centrality_x,degree_centrality_y,degree_centrality
8681368,Yu Bai,0.0002990302874962621,0.29702807018322186,0.0018096059797022134
2153406752,Peng Sun,0.0005126233499935922,0.27377248640574764,0.001802305716400523
2118289385,Di Wu,0.0002563116749967961,0.29584923838720156,0.0017971856742619832
1388038169,J. Backhoff‐Veraguas,0.0008116536374898543,0.24036516407429181,0.001772502426564902
2153214274,Bo Wang,0.00017087444999786406,0.28634167279611733,0.0017678722987614507
2155699620,Jing Zhang,0.00021359306249733008,0.30191672741098197,0.0017639966497011398
115159482,Chelsea Finn,0.0002563116749967961,0.2536436834814496,0.001758434410584607
2118229754,Rui Chen,0.00017087444999786406,0.2868751001031781,0.0017517468525051403
8513450,D. Lacker,0.0008116536374898543,0.22457928005218097,0.0017286568398538695
2152549085,Yan Wang,0.00021359306249733008,0.2872623742709352,0.0017137862870573077
2261879484,Ruijiao Wu,0.0012388397624845144,0.24988256942008938,0.0017137128089939292
2167255603,Boxian Wang,0.0011106839249861165,0.25002670472258126,0.0017024349056212278
1382034111,Xinyu Gong,0.002349523687470631,0.28338115525271024,0.001696727841552291
1689973,Alberto Abadie,0.0008543722499893203,0.24465627755708103,0.0016855557508382774
2005440168,Wuyang Chen,0.0018796189499765046,0.30553053794779617,0.0016841014702411046
1735242,N. Touzi,0.0011106839249861165,0.2313836364084836,0.0016832371001963302
143718079,Aitian Ma,0.0012388397624845144,0.2619932399399903,0.00168298651035367
2111573177,Chen Zhang,0.00017087444999786406,0.2991501059840068,0.0016795291423886622
2199447490,Rui Wang,0.0002990302874962621,0.2968698480927201,0.0016791139849113982
1792465,Amir Ali Ahmadi,0.00042718612499466016,0.2349227700825859,0.0016782240748686244
2143851094,Jing Yang,0.00017087444999786406,0.3015316841140146,0.0016694074294141541
2215646598,Bo Liu,0.0002563116749967961,0.30020135746262855,0.0016653770674823524
46242690,J. Chassagneux,0.0012815583749839804,0.21448730910582436,0.0016628055617919852
49046721,Chao Liu,0.00017087444999786406,0.30370303148638433,0.0016597278409643766
1390915579,Hang Liu,0.00021359306249733008,0.2723105743885735,0.0016495089971634799
40428703,Shankar Krishnan,0.00021359306249733008,0.25949535534376855,0.001628499987372826
2226287509,J. Cole,8.543722499893203e-05,0.2648779554223609,0.0016254173432817035
2110164449,Kathleen A. Smith,0.00017087444999786406,0.26933388613942044,0.0016242749316911233
143752849,Caio Almeida,0.0009825280874877183,0.25040116436721593,0.001623892681051939
2107502805,Aaron Johnson,0.0007262164124909223,0.264059204254353,0.0016173084755828225
2999829,Pieter Ghysels,0.0020504933999743688,0.24756475523504862,0.0016161662787543799
1564139903,Nolan Dey,0.0012815583749839804,0.26187599340715817,0.0016154504123674107
2346333261,Yihan He,0.0010252466999871844,0.24190281352926368,0.0016148422159349728
2118204065,Yuan Li,0.00021359306249733008,0.2942722089301075,0.0016001867366342232
2238510308,J. H. Lai,0.0006407791874919902,0.25434650370233636,0.001590414528752443
2343867057,Alan Zhu,0.0011106839249861165,0.2607615529913842,0.0015875473654588972
144781380,Erhan Bayraktar,0.00012815583749839805,0.25286002919680034,0.001577756672911635
2260290739,Princy N. Kumar,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
2162321584,Yuancheng Fan,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
145083136,Sakshi Saini,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
7891962,Xiaosong Rao,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
2107703971,Zhen-Zhong Xu,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
121847063,C. M. Das,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
2312573342,Mohit Garg,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
5370321,Sauradeep Sinha,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
2116377834,Sheng-Tong Wu,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
40471592,Fei Yu,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
2187996416,Ling Ling,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
26894892,A. C. Prapul Chandra,8.543722499893203e-05,0.29631739575302385,0.001577555747418981
1405271240,Olivier Menoukeu-Pamen,0.0008970908624887864,0.2043976007293119,0.0015768879492613949
145338224,Fengjun Yang,0.00021359306249733008,0.28613165506654376,0.0015765072702803593
144547425,Nam H. Nguyen,0.0011961211499850483,0.235938634411727,0.0015744977863209719
14737712,Junru Wu,0.0020932120124738346,0.27890710693864224,0.001573632783190097
2374373837,Sijin Chen,0.0009825280874877183,0.23741277226061558,0.001572789618698455
2115388960,Yang Feng,0.0011106839249861165,0.2775774973640231,0.0015704981761720744
