Source,Target,Type,Weight
145784853,2381580561,Undirected,1
145784853,2382886928,Undirected,1
145784853,2384338923,Undirected,4
145784853,2386185977,Undirected,1
145784853,2389705360,Undirected,1
145784853,2391871825,Undirected,1
145784853,2393000840,Undirected,1
145784853,2395552230,Undirected,1
145784853,2399757570,Undirected,1
145784853,2403475056,Undirected,1
145784853,2404420079,Undirected,1
145784853,2405609766,Undirected,1
145784853,2411958378,Undirected,1
145784853,2413141632,Undirected,1
145784853,2416746029,Undirected,1
145784853,2421792686,Undirected,1
145797458,2374373837,Undirected,2
145802386,2249968437,Undirected,1
145810704,2108645437,Undirected,1
145812109,2258678973,Undirected,1
145826495,150358650,Undirected,3
145834667,2109660691,Undirected,1
145836227,145906750,Undirected,1
145837604,145967056,Undirected,1
145839220,145944286,Undirected,1
145839220,2384763134,Undirected,1
145869932,145944286,Undirected,2
145878551,1403462444,Undirected,1
145886583,2258678973,Undirected,2
145888429,145967056,Undirected,7
145889252,2000111554,Undirected,1
145889997,145967056,Undirected,5
145892647,145967056,Undirected,1
145903257,145967056,Undirected,1
145906750,152524423,Undirected,1
145906750,153151507,Undirected,1
145906750,1410115257,Undirected,1
145906750,1444730291,Undirected,1
145906750,1565510877,Undirected,1
145906750,1753410432,Undirected,1
145906750,2000555432,Undirected,1
145906750,2004606829,Undirected,1
145906750,2007813499,Undirected,2
145906750,2028616391,Undirected,3
145906750,2038503437,Undirected,1
145906750,2046765254,Undirected,1
145906750,2048947604,Undirected,1
145906750,2052295742,Undirected,5
145906750,2055478258,Undirected,9
145906750,2055854557,Undirected,2
145906750,2056669504,Undirected,3
145906750,2064478633,Undirected,2
145906750,2065193116,Undirected,1
145906750,2067668237,Undirected,2
145906750,2072822393,Undirected,1
145906750,2089784430,Undirected,1
145906750,2108267457,Undirected,2
145906750,2108769495,Undirected,3
145906750,2109001753,Undirected,1
145906750,2109085551,Undirected,1
145906750,2109143782,Undirected,1
145906750,2109478020,Undirected,1
145906750,2109570965,Undirected,1
145906750,2110773587,Undirected,3
145906750,2111188543,Undirected,1
145906750,2112480877,Undirected,1
145906750,2112782518,Undirected,1
145906750,2114308886,Undirected,3
145906750,2114848836,Undirected,2
145906750,2115295706,Undirected,3
145906750,2115300398,Undirected,1
145906750,2115432251,Undirected,2
145906750,2116023970,Undirected,1
145906750,2118207557,Undirected,3
145906750,2132855983,Undirected,1
145906750,2132930551,Undirected,1
145906750,2135764153,Undirected,1
145906750,2139766157,Undirected,1
145906750,2140036871,Undirected,1
145906750,2145116834,Undirected,1
145906750,2146285145,Undirected,1
145906750,2148901098,Undirected,2
145906750,2149179073,Undirected,2
145906750,2150080689,Undirected,16
145906750,2153079359,Undirected,1
145906750,2155082192,Undirected,1
145906750,2156016437,Undirected,1
145906750,2161968765,Undirected,1
145906750,2172444921,Undirected,1
145906750,2199906331,Undirected,1
145906750,2200084648,Undirected,1
145906750,2213942973,Undirected,1
145906750,2223644462,Undirected,3
145906750,2224616092,Undirected,1
145906750,2230201293,Undirected,2
145906750,2233833121,Undirected,1
145906750,2246862905,Undirected,1
145906750,2253668940,Undirected,2
145906750,2255884021,Undirected,8
145906750,2258678973,Undirected,2
145906750,2267012486,Undirected,1
145906750,2289831881,Undirected,1
145906750,2291138666,Undirected,1
145906750,2293292326,Undirected,1
145906750,2296712362,Undirected,1
145906750,2301497687,Undirected,4
145906750,2303483971,Undirected,2
145906750,2304180315,Undirected,2
145906750,2304471393,Undirected,1
145906750,2316634327,Undirected,1
145906750,2316780443,Undirected,1
145906750,2319173088,Undirected,1
145906750,2320822999,Undirected,1
145906750,2327048239,Undirected,1
145906750,2333944473,Undirected,1
145906750,2335625541,Undirected,3
145906750,2363288655,Undirected,11
145906750,2368576817,Undirected,2
145906750,2373747893,Undirected,1
145906750,2384338923,Undirected,1
145906750,2389402267,Undirected,1
145936839,2312312983,Undirected,1
145940172,145944286,Undirected,1
145944286,146119964,Undirected,1
145944286,150296584,Undirected,1
145944286,152147485,Undirected,1
145944286,152226989,Undirected,1
145944286,152520569,Undirected,1
145944286,153014717,Undirected,2
145944286,153301572,Undirected,1
145944286,1381860090,Undirected,1
145944286,1382657362,Undirected,1
145944286,1384095358,Undirected,1
145944286,1387981372,Undirected,4
145944286,1390771338,Undirected,1
145944286,1398034669,Undirected,1
145944286,1398217037,Undirected,2
145944286,1398520153,Undirected,1
145944286,1400049336,Undirected,13
145944286,1400632409,Undirected,2
145944286,1410365236,Undirected,1
145944286,1410803174,Undirected,3
145944286,1411401737,Undirected,1
145944286,1412163265,Undirected,3
145944286,1412683913,Undirected,5
145944286,1416657816,Undirected,1
145944286,1436226494,Undirected,1
145944286,1438948811,Undirected,9
145944286,1443779968,Undirected,1
145944286,1450840615,Undirected,1
145944286,1456510360,Undirected,1
145944286,1486431696,Undirected,2
145944286,1486439298,Undirected,1
145944286,1491124038,Undirected,1
145944286,1491154292,Undirected,1
145944286,1491180191,Undirected,1
145944286,1500369691,Undirected,1
145944286,1576188786,Undirected,1
145944286,1576809600,Undirected,1
145944286,1845901285,Undirected,1
145944286,1956496038,Undirected,1
145944286,1961638577,Undirected,1
145944286,2000555432,Undirected,1
145944286,2003032536,Undirected,1
145944286,2028951671,Undirected,5
145944286,2030781229,Undirected,1
145944286,2033843777,Undirected,1
145944286,2044727511,Undirected,2
145944286,2046988386,Undirected,3
145944286,2051552327,Undirected,1
145944286,2052099362,Undirected,1
145944286,2052104408,Undirected,1
145944286,2052306188,Undirected,1
145944286,2053677036,Undirected,1
145944286,2054074153,Undirected,2
145944286,2054810583,Undirected,5
145944286,2055674303,Undirected,1
145944286,2056157586,Undirected,2
145944286,2057543044,Undirected,1
145944286,2058642447,Undirected,3
145944286,2058784439,Undirected,1
145944286,2059484891,Undirected,2
145944286,2060151696,Undirected,1
145944286,2060784977,Undirected,1
145944286,2064770642,Undirected,2
145944286,2069487913,Undirected,2
145944286,2076942693,Undirected,1
145944286,2081630507,Undirected,1
145944286,2088040956,Undirected,1
145944286,2094482312,Undirected,1
145944286,2096860433,Undirected,1
145944286,2107665081,Undirected,3
145944286,2109067608,Undirected,10
145944286,2109591652,Undirected,1
145944286,2109952582,Undirected,1
145944286,2110892579,Undirected,2
145944286,2111063551,Undirected,6
145944286,2111573177,Undirected,5
145944286,2112562726,Undirected,4
145944286,2112705972,Undirected,2
145944286,2112753639,Undirected,2
145944286,2113990515,Undirected,1
145944286,2114019375,Undirected,3
145944286,2115449389,Undirected,1
145944286,2115549016,Undirected,1
145944286,2117098634,Undirected,1
145944286,2117423791,Undirected,2
145944286,2118395707,Undirected,1
145944286,2119904641,Undirected,1
145944286,2127775868,Undirected,1
145944286,2132656975,Undirected,1
145944286,2133412125,Undirected,4
145944286,2133975474,Undirected,1
145944286,2136543259,Undirected,1
145944286,2139407488,Undirected,1
145944286,2143494708,Undirected,1
145944286,2145064600,Undirected,1
145944286,2145571618,Undirected,1
145944286,2146152145,Undirected,2
145944286,2146341931,Undirected,1
145944286,2146793825,Undirected,1
145944286,2154553165,Undirected,1
145944286,2154738492,Undirected,7
145944286,2156583904,Undirected,1
145944286,2158627080,Undirected,11
145944286,2158764618,Undirected,1
145944286,2162978704,Undirected,1
145944286,2163204554,Undirected,1
145944286,2163790347,Undirected,1
145944286,2168533640,Undirected,1
145944286,2176084977,Undirected,2
145944286,2176086344,Undirected,2
145944286,2176900062,Undirected,2
145944286,2176914358,Undirected,1
145944286,2181457878,Undirected,4
145944286,2190847718,Undirected,1
145944286,2194854183,Undirected,1
145944286,2200329520,Undirected,2
145944286,2213413952,Undirected,1
145944286,2214774055,Undirected,1
145944286,2217487226,Undirected,1
145944286,2217487287,Undirected,1
145944286,2223256964,Undirected,6
145944286,2226540705,Undirected,1
145944286,2243968747,Undirected,3
145944286,2257234825,Undirected,1
145944286,2257340589,Undirected,1
145944286,2260672940,Undirected,1
145944286,2261540189,Undirected,1
145944286,2261736830,Undirected,4
145944286,2267398041,Undirected,18
145944286,2269911336,Undirected,1
145944286,2274005595,Undirected,1
145944286,2281997692,Undirected,1
145944286,2283306947,Undirected,4
145944286,2302731632,Undirected,1
145944286,2314577281,Undirected,1
145944286,2320918138,Undirected,1
145944286,2323164369,Undirected,1
145944286,2337534253,Undirected,1
145944286,2349913358,Undirected,1
145944286,2356806069,Undirected,1
145944286,2372179638,Undirected,2
145944286,2395895094,Undirected,1
145944286,2404318084,Undirected,1
145945278,2263679266,Undirected,1
145946875,145967056,Undirected,1
145947928,145967056,Undirected,1
145960413,2299942582,Undirected,1
145967056,145976127,Undirected,2
145967056,145987447,Undirected,1
145967056,145993626,Undirected,1
145967056,147864756,Undirected,1
145967056,150084152,Undirected,1
145967056,150322732,Undirected,1
145967056,150358546,Undirected,1
145967056,151180357,Undirected,5
145967056,151258295,Undirected,2
145967056,151270994,Undirected,1
145967056,151316967,Undirected,1
145967056,152179439,Undirected,1
145967056,152862901,Undirected,1
145967056,152959240,Undirected,6
145967056,153014529,Undirected,1
145967056,153017841,Undirected,1
145967056,153373422,Undirected,1
145967056,153802746,Undirected,1
145967056,1380264987,Undirected,1
145967056,1384351787,Undirected,1
145967056,1384427493,Undirected,1
145967056,1388444445,Undirected,4
145967056,1389874807,Undirected,3
145967056,1390840628,Undirected,1
145967056,1391757220,Undirected,2
145967056,1394111949,Undirected,1
145967056,1398084376,Undirected,1
145967056,1398730731,Undirected,2
145967056,1398876404,Undirected,1
145967056,1402719281,Undirected,1
145967056,1403510817,Undirected,1
145967056,1403837315,Undirected,1
145967056,1404612850,Undirected,3
145967056,1405136891,Undirected,1
145967056,1410917616,Undirected,2
145967056,1412703538,Undirected,2
145967056,1414099319,Undirected,1
145967056,1430804138,Undirected,1
145967056,1455857422,Undirected,5
145967056,1455882524,Undirected,1
145967056,1486493514,Undirected,1
145967056,1490536974,Undirected,1
145967056,1490643222,Undirected,1
145967056,1515244971,Undirected,2
145967056,1518675924,Undirected,1
145967056,1519283536,Undirected,1
145967056,1527098599,Undirected,7
145967056,1588102980,Undirected,1
145967056,1712165598,Undirected,1
145967056,1753609648,Undirected,1
145967056,1780598024,Undirected,1
145967056,1845818456,Undirected,8
145967056,1845874192,Undirected,2
145967056,1999185045,Undirected,4
145967056,2000111554,Undirected,1
145967056,2000388089,Undirected,1
145967056,2000527794,Undirected,1
145967056,2003815848,Undirected,1
145967056,2006577657,Undirected,1
145967056,2006703935,Undirected,1
145967056,2041012889,Undirected,1
145967056,2047455022,Undirected,2
145967056,2047464842,Undirected,3
145967056,2048004069,Undirected,2
145967056,2051278635,Undirected,2
145967056,2054511734,Undirected,1
145967056,2054896876,Undirected,1
145967056,2055178085,Undirected,1
145967056,2055775798,Undirected,2
145967056,2055910473,Undirected,2
145967056,2056430425,Undirected,1
145967056,2056578130,Undirected,1
145967056,2058143613,Undirected,1
145967056,2058865328,Undirected,2
145967056,2060594295,Undirected,3
145967056,2064723159,Undirected,1
145967056,2064994262,Undirected,1
145967056,2065868159,Undirected,1
145967056,2066104664,Undirected,1
145967056,2067726989,Undirected,1
145967056,2069969406,Undirected,5
145967056,2079844906,Undirected,1
145967056,2083526329,Undirected,2
145967056,2093912473,Undirected,1
145967056,2093926496,Undirected,1
145967056,2101663869,Undirected,1
145967056,2105620044,Undirected,2
145967056,2106415424,Undirected,1
145967056,2107521217,Undirected,1
145967056,2107608343,Undirected,1
145967056,2107997687,Undirected,1
145967056,2108090443,Undirected,1
145967056,2108267787,Undirected,3
145967056,2108311731,Undirected,1
145967056,2108491755,Undirected,4
145967056,2108514479,Undirected,1
145967056,2108548762,Undirected,6
145967056,2108582953,Undirected,1
145967056,2108637558,Undirected,1
145967056,2108660383,Undirected,2
145967056,2108767992,Undirected,5
145967056,2108804806,Undirected,2
145967056,2108809403,Undirected,1
145967056,2108914984,Undirected,4
145967056,2109062697,Undirected,1
145967056,2109119911,Undirected,3
145967056,2109199933,Undirected,2
145967056,2109391367,Undirected,3
145967056,2109525386,Undirected,2
145967056,2109553775,Undirected,1
145967056,2109836115,Undirected,1
145967056,2109952582,Undirected,8
145967056,2109952674,Undirected,1
145967056,2110164449,Undirected,1
145967056,2110218064,Undirected,1
145967056,2110278834,Undirected,1
145967056,2110331477,Undirected,1
145967056,2110492342,Undirected,2
145967056,2110784430,Undirected,1
145967056,2110788567,Undirected,1
145967056,2111015564,Undirected,1
145967056,2111063551,Undirected,1
145967056,2111736464,Undirected,1
145967056,2112216694,Undirected,1
145967056,2112269649,Undirected,2
145967056,2112280357,Undirected,1
145967056,2112498827,Undirected,1
145967056,2112573158,Undirected,1
145967056,2112624803,Undirected,2
145967056,2112830082,Undirected,1
145967056,2113219278,Undirected,1
145967056,2113292681,Undirected,2
145967056,2113553656,Undirected,1
145967056,2113964311,Undirected,2
145967056,2115450884,Undirected,1
145967056,2115538177,Undirected,6
145967056,2115625088,Undirected,1
145967056,2116230095,Undirected,1
145967056,2116348202,Undirected,2
145967056,2116460654,Undirected,2
145967056,2116493854,Undirected,2
145967056,2117097710,Undirected,1
145967056,2117344415,Undirected,1
145967056,2117860330,Undirected,1
145967056,2118047583,Undirected,2
145967056,2118180589,Undirected,1
145967056,2118187696,Undirected,1
145967056,2118243748,Undirected,2
145967056,2118349022,Undirected,34
145967056,2118352976,Undirected,1
145967056,2118380166,Undirected,2
145967056,2118915359,Undirected,1
145967056,2119026060,Undirected,2
145967056,2119123696,Undirected,1
145967056,2122024734,Undirected,1
145967056,2128031804,Undirected,1
145967056,2130574073,Undirected,1
145967056,2130600331,Undirected,7
145967056,2133217296,Undirected,1
145967056,2133317299,Undirected,1
145967056,2135750665,Undirected,3
145967056,2136915530,Undirected,1
145967056,2138151793,Undirected,1
145967056,2140386847,Undirected,1
145967056,2142300426,Undirected,1
145967056,2142478273,Undirected,1
145967056,2142938396,Undirected,1
145967056,2143390992,Undirected,1
145967056,2143851094,Undirected,4
145967056,2144124930,Undirected,2
145967056,2144225230,Undirected,1
145967056,2144285631,Undirected,1
145967056,2144366910,Undirected,1
145967056,2144554426,Undirected,1
145967056,2144602222,Undirected,2
145967056,2144631194,Undirected,2
145967056,2145111357,Undirected,1
145967056,2145397430,Undirected,1
145967056,2145407814,Undirected,1
145967056,2145439373,Undirected,1
145967056,2146023616,Undirected,2
145967056,2146113861,Undirected,1
145967056,2146263740,Undirected,9
145967056,2146514303,Undirected,2
145967056,2146668655,Undirected,1
145967056,2149775992,Undirected,1
145967056,2149968525,Undirected,1
145967056,2150080689,Undirected,2
145967056,2150169030,Undirected,1
145967056,2150382335,Undirected,1
145967056,2150604072,Undirected,3
145967056,2150665327,Undirected,1
145967056,2152004167,Undirected,1
145967056,2152209723,Undirected,2
145967056,2152549085,Undirected,1
145967056,2152717957,Undirected,2
145967056,2152739340,Undirected,2
145967056,2152748105,Undirected,25
145967056,2152819863,Undirected,1
145967056,2152864016,Undirected,2
145967056,2152884069,Undirected,1
145967056,2152917645,Undirected,4
145967056,2153952469,Undirected,1
145967056,2153960635,Undirected,6
145967056,2154054086,Undirected,1
145967056,2156123228,Undirected,1
145967056,2157174512,Undirected,3
145967056,2162664584,Undirected,1
145967056,2162836725,Undirected,1
145967056,2170730478,Undirected,1
145967056,2175133150,Undirected,1
145967056,2180533657,Undirected,1
145967056,2181383462,Undirected,1
145967056,2185828941,Undirected,2
145967056,2187298875,Undirected,1
145967056,2187420041,Undirected,13
145967056,2188349577,Undirected,1
145967056,2191242707,Undirected,1
145967056,2199447490,Undirected,2
145967056,2199948328,Undirected,2
145967056,2203148507,Undirected,1
145967056,2205604312,Undirected,1
145967056,2215646598,Undirected,1
145967056,2217486273,Undirected,1
145967056,2219920359,Undirected,1
145967056,2220077356,Undirected,1
145967056,2226689343,Undirected,1
145967056,2226756629,Undirected,1
145967056,2226756649,Undirected,1
145967056,2226756799,Undirected,1
145967056,2236747996,Undirected,1
145967056,2237581540,Undirected,26
145967056,2242898946,Undirected,1
145967056,2248826943,Undirected,13
145967056,2260450650,Undirected,1
145967056,2263629384,Undirected,5
145967056,2264559962,Undirected,1
145967056,2267151672,Undirected,1
145967056,2267396557,Undirected,1
145967056,2267893064,Undirected,2
145967056,2272663295,Undirected,1
145967056,2277791821,Undirected,38
145967056,2279549931,Undirected,1
145967056,2284519015,Undirected,4
145967056,2288487325,Undirected,13
145967056,2290027216,Undirected,4
145967056,2291123740,Undirected,1
145967056,2294934560,Undirected,1
145967056,2305340084,Undirected,1
145967056,2328609629,Undirected,4
145967056,2328836402,Undirected,2
145967056,2342306305,Undirected,2
145967056,2350987821,Undirected,1
145967056,2358240418,Undirected,1
145967056,2359081107,Undirected,1
145967056,2367617142,Undirected,1
145967056,2369504220,Undirected,2
145967056,2381580561,Undirected,1
145967056,2389969509,Undirected,1
145967056,2397818203,Undirected,2
145967056,2400497737,Undirected,1
145967056,2401272332,Undirected,1
145968937,2039713286,Undirected,1
145972340,2115388960,Undirected,1
146240216,2328976878,Undirected,1
146349807,2069598408,Undirected,2
146909724,2152803550,Undirected,1
146909724,2209208754,Undirected,1
146922081,2249968437,Undirected,1
146922081,2258678973,Undirected,1
147080676,2328976878,Undirected,1
147474091,2299942582,Undirected,2
147523620,2155840807,Undirected,1
147990887,2099822432,Undirected,1
148070327,2258678973,Undirected,5
150060372,2282243613,Undirected,1
150076069,2342283692,Undirected,1
150106100,1576240066,Undirected,1
150134747,2178999563,Undirected,1
150184711,2154841567,Undirected,3
150306255,2283207460,Undirected,1
150311815,2145225543,Undirected,1
150322732,2384763134,Undirected,1
150345512,2087743517,Undirected,1
150345512,2265578799,Undirected,1
150345512,2284640607,Undirected,1
150345512,2305027534,Undirected,1
150354049,153709686,Undirected,1
150358053,2108935387,Undirected,1
150358650,150944133,Undirected,8
150358650,151450329,Undirected,1
150358650,152995990,Undirected,1
150358650,1380008340,Undirected,4
150358650,1403084199,Undirected,2
150358650,1414155713,Undirected,4
150358650,1429262275,Undirected,1
150358650,1453936249,Undirected,5
150358650,1491324165,Undirected,2
150358650,1492126885,Undirected,2
150358650,1605759982,Undirected,3
150358650,1752767710,Undirected,1
150358650,1785360631,Undirected,2
150358650,1844821312,Undirected,2
150358650,1858443952,Undirected,1
150358650,1879340802,Undirected,2
150358650,1993999973,Undirected,2
150358650,2007708782,Undirected,1
150358650,2023836511,Undirected,4
150358650,2028353389,Undirected,1
150358650,2048552786,Undirected,2
150358650,2049029994,Undirected,1
150358650,2054915598,Undirected,19
150358650,2056795506,Undirected,2
150358650,2073147261,Undirected,2
150358650,2075351197,Undirected,2
150358650,2093924517,Undirected,1
150358650,2105550407,Undirected,1
150358650,2107958221,Undirected,1
150358650,2108039040,Undirected,1
150358650,2108161807,Undirected,1
150358650,2108298034,Undirected,15
150358650,2108327687,Undirected,5
150358650,2108548762,Undirected,1
150358650,2108809403,Undirected,2
150358650,2108934283,Undirected,1
150358650,2109212308,Undirected,1
150358650,2109850978,Undirected,1
150358650,2111093402,Undirected,1
150358650,2111169006,Undirected,1
150358650,2111636671,Undirected,4
150358650,2111880189,Undirected,1
150358650,2112632513,Undirected,1
150358650,2112661118,Undirected,1
150358650,2112723349,Undirected,1
150358650,2113906856,Undirected,1
150358650,2114790437,Undirected,1
150358650,2115346011,Undirected,1
150358650,2116462384,Undirected,1
150358650,2116758319,Undirected,1
150358650,2117945799,Undirected,1
150358650,2118050347,Undirected,1
150358650,2118199824,Undirected,2
150358650,2118455844,Undirected,1
150358650,2118915359,Undirected,2
150358650,2119118525,Undirected,1
150358650,2119249095,Undirected,1
150358650,2130356642,Undirected,5
150358650,2130356772,Undirected,1
150358650,2136086524,Undirected,1
150358650,2143953321,Undirected,2
150358650,2144410554,Undirected,1
150358650,2144494305,Undirected,3
150358650,2145251225,Undirected,1
150358650,2145377749,Undirected,3
150358650,2145522248,Undirected,2
150358650,2146324552,Undirected,7
150358650,2148901200,Undirected,1
150358650,2151219829,Undirected,1
150358650,2151977112,Undirected,15
150358650,2152596718,Undirected,3
150358650,2152690729,Undirected,1
150358650,2152803550,Undirected,3
150358650,2152883998,Undirected,1
150358650,2153294049,Undirected,1
150358650,2153406752,Undirected,1
150358650,2155042473,Undirected,1
150358650,2155556894,Undirected,2
150358650,2155812814,Undirected,1
150358650,2156641199,Undirected,7
150358650,2165318115,Undirected,1
150358650,2166932409,Undirected,4
150358650,2169186251,Undirected,1
150358650,2176183533,Undirected,1
150358650,2188128317,Undirected,1
150358650,2192821449,Undirected,2
150358650,2198267220,Undirected,1
150358650,2217881032,Undirected,1
150358650,2249533404,Undirected,2
150358650,2249539089,Undirected,6
150358650,2249545983,Undirected,1
150358650,2249762747,Undirected,4
150358650,2249968437,Undirected,9
150358650,2257319607,Undirected,1
150358650,2258812689,Undirected,1
150358650,2263479695,Undirected,1
150358650,2263679266,Undirected,1
150358650,2266124380,Undirected,6
150358650,2266838640,Undirected,1
150358650,2267625543,Undirected,1
150358650,2268224911,Undirected,1
150358650,2268859756,Undirected,1
150358650,2269473404,Undirected,1
150358650,2269473558,Undirected,3
150358650,2269768951,Undirected,5
150358650,2271493139,Undirected,4
150358650,2276578432,Undirected,3
150358650,2276707810,Undirected,5
150358650,2283624439,Undirected,1
150358650,2285156067,Undirected,1
150358650,2285837617,Undirected,1
150358650,2287828435,Undirected,2
150358650,2297330755,Undirected,2
150358650,2303152120,Undirected,11
150358650,2310608163,Undirected,12
150358650,2315325718,Undirected,1
150358650,2329719596,Undirected,3
150358650,2336951937,Undirected,4
150358650,2337098051,Undirected,3
150358650,2351491968,Undirected,2
150358650,2375700461,Undirected,2
150358650,2376189599,Undirected,4
150358650,2381580561,Undirected,8
150358650,2391887891,Undirected,1
150358650,2406081917,Undirected,16
150358650,2411107033,Undirected,7
150961077,2118894900,Undirected,2
150961077,2258678973,Undirected,3
151024971,2000111554,Undirected,1
151088535,2316152845,Undirected,5
151149793,1471457466,Undirected,1
151253861,2305027534,Undirected,2
151267071,1471457466,Undirected,1
151267882,2017756871,Undirected,1
151267882,2055685346,Undirected,6
151267882,2055685410,Undirected,3
151267882,2108392926,Undirected,2
151267882,2108575479,Undirected,2
151267882,2109308930,Undirected,2
151267882,2118439016,Undirected,3
151267882,2147221679,Undirected,3
151267882,2162134442,Undirected,1
151267882,2189656404,Undirected,3
151267882,2197901207,Undirected,5
151267882,2253843063,Undirected,2
151267882,2255754181,Undirected,4
151267882,2261879484,Undirected,1
151267882,2272702885,Undirected,1
151267882,2293313467,Undirected,1
151267882,2302806607,Undirected,3
151367371,2108645437,Undirected,3
151379566,2381580561,Undirected,1
151447975,2349547241,Undirected,6
151473297,2263679266,Undirected,1
151479011,1491203133,Undirected,1
151481087,2381580561,Undirected,1
151485208,1382034111,Undirected,4
151485208,2005440168,Undirected,1
151714237,2197900626,Undirected,1
152122722,2000111554,Undirected,1
152192019,2107502805,Undirected,1
152210352,153884534,Undirected,3
152217579,2258678973,Undirected,1
152224263,2064165512,Undirected,1
152241918,2099586514,Undirected,1
152251459,2108645437,Undirected,3
152252077,2109729010,Undirected,1
152254095,2381580561,Undirected,1
152257351,2118662037,Undirected,1
152328903,2281907225,Undirected,2
152338988,2144881132,Undirected,1
152354009,2258812689,Undirected,1
152385340,2265578799,Undirected,2
152424556,2112216694,Undirected,1
152431585,2109729010,Undirected,1
152439168,2154841567,Undirected,1
152473410,2108267457,Undirected,1
152486368,2109729010,Undirected,1
152496378,2265578799,Undirected,1
152524423,2258678973,Undirected,1
152557864,2361620327,Undirected,1
152600629,2316152845,Undirected,7
152610878,2108645437,Undirected,1
152687057,2105550407,Undirected,1
152705724,2178999563,Undirected,1
152741687,2000111554,Undirected,1
152741687,2241569932,Undirected,1
152809148,2118207189,Undirected,1
152823401,2197900626,Undirected,1
152899905,2145500333,Undirected,1
152899905,2243367426,Undirected,1
152907113,2349547241,Undirected,1
152913533,2292402355,Undirected,1
152959240,2257345113,Undirected,1
152972535,1698900439,Undirected,3
152972535,2000413566,Undirected,6
152972535,2057851710,Undirected,1
152972535,2064605620,Undirected,4
152972535,2088878164,Undirected,1
152972535,2100141121,Undirected,1
152972535,2108132116,Undirected,1
152972535,2109908920,Undirected,1
152972535,2110661146,Undirected,7
152972535,2143441388,Undirected,2
152972535,2144210839,Undirected,1
152972535,2152297288,Undirected,1
152972535,2152748105,Undirected,1
152972535,2153267424,Undirected,1
152972535,2153406752,Undirected,1
152972535,2154459072,Undirected,2
152972535,2155237122,Undirected,2
152972535,2160937516,Undirected,1
152972535,2182902558,Undirected,1
152972535,2187290942,Undirected,2
152972535,2220477569,Undirected,1
152972535,2220479698,Undirected,1
152972535,2238259518,Undirected,1
152972535,2238438697,Undirected,1
152972535,2279255664,Undirected,1
152972535,2300439495,Undirected,1
152972535,2300880095,Undirected,1
153014529,2381580561,Undirected,1
153052283,2108645437,Undirected,1
153080296,2118207189,Undirected,1
153082259,1825721854,Undirected,3
153090422,1712242431,Undirected,1
153146760,2144881132,Undirected,1
153152072,2258678973,Undirected,3
153195365,2109729010,Undirected,1
153227949,2000111554,Undirected,3
153238867,2115388960,Undirected,1
153277007,2359081107,Undirected,2
153331364,2221547236,Undirected,1
153331364,2290026024,Undirected,1
153331364,2305027534,Undirected,1
153331364,2316152845,Undirected,2
153371718,2302806607,Undirected,1
153379696,1781789550,Undirected,17
153379696,2056708985,Undirected,1
153379696,2359176353,Undirected,1
153406221,2145225543,Undirected,4
153503647,2108935387,Undirected,1
153503647,2154170708,Undirected,1
153515403,2108645437,Undirected,6
153523234,1388726511,Undirected,2
153535905,2143685743,Undirected,1
153547808,2108645437,Undirected,3
153568572,1689633894,Undirected,1
153577252,2316152845,Undirected,6
153604829,2258678973,Undirected,1
153640788,2145225543,Undirected,10
153641650,2316152845,Undirected,1
153655416,1382034111,Undirected,1
153655416,2333799663,Undirected,1
153709686,1410368495,Undirected,1
153709686,1742328026,Undirected,1
153709686,2064481572,Undirected,1
153709686,2067026567,Undirected,2
153709686,2067943501,Undirected,3
153709686,2108147293,Undirected,1
153709686,2114127969,Undirected,1
153709686,2121308660,Undirected,1
153709686,2125260679,Undirected,6
153709686,2130709673,Undirected,1
153709686,2143657392,Undirected,2
153709686,2149968617,Undirected,1
153709686,2152181396,Undirected,1
153709686,2153630414,Undirected,1
153709686,2162636618,Undirected,1
153709686,2166593865,Undirected,1
153709686,2167248786,Undirected,1
153709686,2195802708,Undirected,1
153709686,2211892072,Undirected,1
153709686,2220591542,Undirected,8
153709686,2230406986,Undirected,1
153709686,2237864653,Undirected,1
153709686,2237872967,Undirected,1
153709686,2237952855,Undirected,1
153709686,2254235172,Undirected,1
153709686,2256750194,Undirected,1
153709686,2257894730,Undirected,1
153709686,2264095643,Undirected,1
153709686,2266124380,Undirected,2
153709686,2267151672,Undirected,1
153709686,2273590626,Undirected,1
153709686,2273607534,Undirected,4
153709686,2273991607,Undirected,3
153709686,2307400412,Undirected,1
153709686,2307554299,Undirected,1
153709686,2307607723,Undirected,1
153709686,2315069240,Undirected,1
153709686,2330370261,Undirected,1
153709686,2353340598,Undirected,1
153709686,2371088759,Undirected,1
153709686,2378043422,Undirected,1
153709686,2382765890,Undirected,1
153742303,2258678973,Undirected,2
153802755,2197900626,Undirected,1
153807960,2108645437,Undirected,1
153820511,2108645437,Undirected,1
153847803,2359176353,Undirected,1
153884534,1752781323,Undirected,1
153884534,2052585288,Undirected,2
153884534,2060256323,Undirected,1
153884534,2110267767,Undirected,1
153884534,2110750097,Undirected,1
153884534,2111298899,Undirected,3
153884534,2112894252,Undirected,5
153884534,2115383482,Undirected,1
153884534,2116585805,Undirected,1
153884534,2150311119,Undirected,1
153884534,2153556412,Undirected,1
153884534,2158236141,Undirected,3
153884534,2266124380,Undirected,14
153884534,2325145126,Undirected,1
153910396,2299942582,Undirected,1
1380008340,2105550407,Undirected,9
1380103052,2258678973,Undirected,4
